songname;artistname;albumname;genre;price;copyright;time;released
0.09896795197010581;0.0;0.0;0.0;0.0;0.0;0.07082608147804112;0.10894826827725552
0.0;0.08076467918516414;0.06909844352663934;0.0;0.0;0.0;0.04947770122394242;0.10907890331856004
0.0;0.08344439424601684;0.0632958877774971;0.06783978035464913;0.0;0.0;0.049699968285803184;0.10892443761106202
0.06222377955574824;0.07947072828487899;0.0;0.0;0.0;0.0;0.04919211321794525;0.10918416496758022
0.0;0.07859537539361966;0.0;0.0;0.0;0.0;0.10922745903513288;0.1091369200980097
0.08940120306147846;0.0;0.046991666608086284;0.0;0.0;0.0;0.07147840059082997;0.1089306828820435
0.10926342773567399;0.08070702735509765;0.08176908457723038;0.0;0.0;0.08533554232190102;0.07241551983094248;0.10912803152761208
0.08993043439424728;0.11448869153180924;0.0;0.0;0.0;0.0;0.05089189701887555;0.10893069027344116
0.0;0.0;0.0;0.0;0.0;0.0;0.07406613351678652;0.10894826516517207
0.06368419929680118;0.0;0.0;0.0;0.0;0.0;0.04999213055131835;0.10894826357110186
0.0;0.11448869153180924;0.0;0.0;0.0;0.0;0.07103046771882514;0.10893069027344116
0.0;0.08234915651527382;0.0;0.0;0.0;0.0;0.07160422261666892;0.10893068643078399
0.0;0.0;0.0;0.0;0.0;0.0;0.07130918839203276;0.10880681427255269
0.0;0.08660772493224995;0.0;0.0;0.0;0.0;0.07034004856373698;0.10907890331856004
0.0;0.10908686166311876;0.060072111653514254;0.0;0.0;0.0;0.049288143652805524;0.10912803560611133
0.04698385236045385;0.0;0.054379668271290746;0.0;0.0;0.0;0.07099009469004527;0.10920308155929856
0.06081894969179041;0.11342694441095208;0.046904748333202774;0.0;0.0;0.04589952167686971;0.07177579128214669;0.10915499423275322
0.0815532677740956;0.10970553152532296;0.08306823888005326;0.0;0.0;0.0;0.04946442078043802;0.1088393028774917
0.0;0.08013016693713157;0.0487107414256137;0.04062356423421453;0.05857111408844001;0.0;0.05080437603663752;0.10912803461380487
0.0;0.10973086124046301;0.06258468497537314;0.0;0.0;0.0;0.04926647767962073;0.10892443761106202
0.12248606606288161;0.0829823091086944;0.0;0.0;0.0;0.0;0.04931948646581238;0.10913008600271865
0.0;0.10962540916278429;0.0;0.0;0.0;0.0;0.07157101370840233;0.10913388998284769
0.0;0.07540055588334932;0.0;0.0;0.0;0.0;0.05007204223958097;0.10894826772625149
0.08155353672338836;0.08083721770400173;0.04555262864411114;0.0;0.057402607570814446;0.0;0.07133707499220168;0.10900883665299019
0.07152060934071991;0.11469411053337905;0.10074987065312661;0.0;0.0;0.0;0.07353695892473412;0.10920307464269369
0.0;0.11264109278539038;0.0576005000739697;0.0;0.0;0.0;0.08019615901304163;0.10903583166798106
0.05200663926207336;0.0;0.0;0.0;0.0;0.0;0.049625425782717725;0.10907890331856004
0.07934657607545888;0.0;0.054379668271290746;0.0;0.0;0.0;0.05065686646657397;0.10920308155929856
0.0;0.11469411053337905;0.0;0.0;0.0;0.0;0.07168330791037567;0.10893068238688026
0.10219414732939186;0.10635037100398026;0.05960844305576725;0.0;0.0;0.0;0.0718736714914785;0.10913388998284769
0.0;0.0;0.0;0.0;0.0;0.0;0.049918757303651876;0.10876182842873727
0.0;0.08137666756936626;0.0;0.0;0.0;0.0;0.050557589417376494;0.10915498752725787
0.05427289305621803;0.08333849218759826;0.0;0.0;0.0;0.0;0.050401420545493444;0.10893068861162376
0.0;0.0;0.08195112725635186;0.0;0.0;0.0;0.05133369382472733;0.10908125426158116
0.0781729343666511;0.14858371799302628;0.07970238632641037;0.0;0.0;0.0;0.04977227748405003;0.10927118178078987
0.07951245414821426;0.05615209612606672;0.0;0.0;0.0;0.0;0.05131247602374813;0.10920307464269369
0.0;0.11190043923113314;0.05015704829097854;0.0;0.0;0.0;0.04988318824507101;0.10894826609383923
0.0;0.08753834428958854;0.0;0.0;0.0;0.0;0.0728390883778307;0.10894826851456985
0.0;0.07613241093993102;0.0;0.0;0.0;0.0;0.049687218124120525;0.10894826516517207
0.0;0.03791211115103641;0.0;0.0;0.0;0.0;0.05012928692326149;0.1091477223083096
0.0;0.05612307682815778;0.0;0.0;0.0;0.0;0.07667499931030694;0.10917276873600504
0.0;0.0;0.06426822663895884;0.0;0.05857111408844001;0.0;0.05086716520269284;0.10907890331856004
0.0;0.0;0.08093278493709154;0.0;0.0;0.0;0.049941102182965005;0.1091280389994261
0.0;0.0;0.0;0.0;0.0;0.0;0.049981058199854836;0.10888052007136408
0.053659316066764176;0.053926770763647776;0.04054098665367116;0.0;0.0;0.0;0.04943705406396214;0.1089482660299468
0.08558364819472297;0.0;0.0;0.0;0.0;0.0;0.03239816943896646;0.10907890331856004
0.038120300812176613;0.08189542446499133;0.06284798636691083;0.0;0.0;0.0;0.1092286041034398;0.10912803559794695
0.0;0.07834775880479752;0.0;0.0;0.0;0.0;0.04961846078912004;0.10914772596686338
0.05862091338737905;0.0773419718267665;0.0;0.0;0.0;0.0;0.05030175603056058;0.10906744486069998
0.0;0.055984291153463324;0.0773816957673328;0.0;0.0;0.0;0.0714424572116737;0.1089789263722413
0.0;0.07887315601229032;0.06841425364976189;0.0;0.0;0.0;0.05073003080018355;0.10914567934689952
0.09432010998792151;0.035561933149653266;0.09713852128830082;0.0;0.0;0.0;0.07139277240058584;0.10907890331856004
0.0;0.07834775880479752;0.0;0.0;0.0;0.0;0.0711880355093789;0.10914772596686338
0.0;0.08013974394212826;0.05803657941737796;0.034341534139092904;0.0;0.0;0.07048979875283888;0.10913388998284769
0.09624304104162944;0.08427271350748375;0.06389387831620244;0.0;0.0;0.0;0.07069505917633075;0.1089306918547691
0.09398978311127958;0.054120634434396964;0.0;0.0;0.0;0.0;0.04985442391284788;0.10901772030090612
0.0;0.05848077267824304;0.0;0.0;0.0;0.0;0.07314426296765453;0.10893068795024427
0.0;0.10616936267294225;0.0;0.0;0.0;0.0;0.04954214785404299;0.10894827052417681
0.14226127751423756;0.0;0.0;0.0;0.0;0.0;0.050542229391170465;0.1089395630487365
0.0;0.0;0.0;0.0;0.0;0.0;0.05217636395784129;0.10914567051923355
0.09933995855296733;0.05143704123077008;0.062344301566166806;0.06953137954073531;0.0;0.0;0.049545358473442595;0.10877535024931699
0.0;0.09671021910915764;0.0;0.0;0.0;0.0;0.049645989234641565;0.1091727645284214
0.15800524735953017;0.08094240632504301;0.07950825840877186;0.0;0.0;0.0;0.05107327510400934;0.10914567092106715
0.0;0.05726018926259142;0.08559083988617469;0.0;0.0;0.0;0.05026257241918991;0.1089395600076945
0.12569603866992876;0.0;0.0623497324121549;0.0;0.0;0.0;0.05015389818872354;0.10914567051923355
0.0;0.05615209612606672;0.04338740504043337;0.0;0.0;0.0;0.07125763481930857;0.10920307464269369
0.0;0.1071161611132827;0.0;0.0;0.0;0.0;0.04970961249163944;0.1092962786358062
0.0;0.07777157963315647;0.06467331625441787;0.0;0.0;0.0;0.07200577697733015;0.10888052339307429
0.0;0.08232654855289533;0.11752583083776147;0.0;0.0;0.0;0.04963413058301162;0.10920307334391925
